#OTU ID	GW1941	GW1942	GW1944	GW1945	GW1946	GW1947	GW1948	GW1952	GW1953	GW1954	GW1955	GW1957	GW1958	GW1959	GW1964	GW1967	GW1968	GW1969	GW1973	GW1979	GW1982
OTU_1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0
OTU_15	0	1	0	0	0	1	0	0	0	0	0	0	0	0	546	909	37	27	11	16	0
OTU_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	9	1	1	0	7	0
OTU_1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0
OTU_1502	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	1	1	0
OTU_1503	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0
OTU_1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0
OTU_1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	3	3	0
OTU_1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
OTU_1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	6	0	0
OTU_1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_151	5	2	2	0	3	0	0	1	0	0	0	0	0	0	16	17	1	2	4	4	2
OTU_1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1511	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_1512	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	8	2	1	5	0
OTU_1516	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0
OTU_1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0
OTU_152	0	1	0	0	0	0	0	0	0	0	0	0	0	0	74	63	39	46	30	53	0
OTU_1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0
OTU_1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	3	0
OTU_1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1523	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	1	0	1	0
OTU_1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	3	0	0	0
OTU_1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
OTU_1527	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	2	2	4	0
OTU_1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0
OTU_1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	1	0	0
OTU_1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0
OTU_1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	1	0
OTU_1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1535	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	1
OTU_1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0
OTU_1537	2	6	0	0	0	0	0	0	1	0	0	0	0	0	7	12	4	0	4	4	1
OTU_1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	10	2	1	1	0
OTU_1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	3	5	9	16	6	0
OTU_1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	4	4	0
OTU_1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1546	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	3	2	4	0	0
OTU_1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
OTU_1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	1	2	0	0
OTU_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	23	6	1	3	0
OTU_1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	1	2	7	0
OTU_1551	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	2	0	0	0	0
OTU_1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
OTU_1553	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	5	1	0	4	0	3
OTU_1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU_1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1557	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0
OTU_1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
OTU_1559	2	0	0	0	0	1	0	1	0	0	2	1	0	0	0	3	1	0	1	1	3
OTU_156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	34	1	2	7	12	0
OTU_1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
OTU_1562	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
OTU_1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
OTU_1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0
OTU_1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU_1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0
OTU_1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
OTU_157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
OTU_1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0
OTU_1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0
OTU_1573	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	5	1	6	4	5	0
OTU_1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	3	0
OTU_1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_1578	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0
OTU_1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	3	0	0	0
OTU_1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
OTU_1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
OTU_1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	0	2	0
OTU_1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	4	0
OTU_1587	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	3	1	0
OTU_1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0
OTU_1590	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_1591	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	5	2	1	0	0
OTU_1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
OTU_1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2
OTU_16	129	321	284	24	1043	201	65	87	196	26	74	46	90	15	260	1337	49	12	56	84	1861
OTU_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	6	0	0	0
OTU_1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1602	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
OTU_1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	8	0
OTU_1606	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	4	0	1	0
OTU_1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_161	0	0	0	0	0	2	0	0	0	0	0	0	0	0	79	175	14	22	7	68	0
OTU_1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0
OTU_1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	4	0	0
OTU_1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_162	0	3	0	0	0	1	4	0	0	0	0	0	0	1	32	13	44	21	14	27	0
OTU_1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1621	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	6	5	3	5	6	0
OTU_1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
OTU_1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
OTU_1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1626	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	1	2	2
OTU_1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1628	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU_1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
OTU_163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	34	25	0	2	0
OTU_1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	2	0
OTU_1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
OTU_1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_164	0	6	0	0	0	2	1	0	0	0	0	0	0	0	26	24	38	23	22	13	0
OTU_1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1642	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	5	0	0	0	0	1
OTU_1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1644	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0
OTU_1645	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1646	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0
OTU_1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
OTU_1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	1	0	0	0
OTU_1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1652	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_1656	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	5	0	1	0
OTU_1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	2	1	2	0
OTU_1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	4	0
OTU_1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	1	0	0
OTU_1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_1662	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1665	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	5	4	2	0	0
OTU_1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_1667	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	2	0	0	0
OTU_1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
OTU_1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0
OTU_1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
OTU_1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
OTU_1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
OTU_1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	1	0
OTU_1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	0	0
OTU_1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	2	0
OTU_1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
OTU_1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0
OTU_168	1	7	0	0	2	0	6	0	0	0	0	0	0	0	17	9	3	4	36	10	0
OTU_1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0
OTU_1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0
OTU_1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
OTU_1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
OTU_1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU_1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0
OTU_1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0
OTU_169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0
OTU_1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1692	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_1693	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	4	1	0	0	0
OTU_1694	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
OTU_1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
OTU_17	19	120	1568	34	263	9	10	0	0	0	0	0	0	0	0	0	1	0	0	2	0
OTU_170	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	11	24	1
OTU_1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0
OTU_1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0
OTU_1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
OTU_1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
OTU_1706	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0
OTU_1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0
OTU_1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_171	0	3	1	0	0	1	1	0	0	0	0	1	0	0	0	3	7	5	10	22	1
OTU_1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0
OTU_1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_1713	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	0	0
OTU_1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU_1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	4	3	9	0
OTU_1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
OTU_1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
OTU_1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
OTU_1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
OTU_1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0
OTU_1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	5	8	13	0
OTU_1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0
OTU_1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0
OTU_1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
OTU_1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0
OTU_1735	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	5	0	0	1
OTU_1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0
OTU_1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_174	17	12	10	0	3	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1742	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0
OTU_1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_175	22	17	8	0	2	2	3	1	0	0	0	0	0	0	0	3	0	0	0	1	0
OTU_1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
